DOI,PaperProjectID_run1,Title_run1,Classification_run1,AdjudicationNote_run1,VetoApplied_run1,NoveltyScore_run1,Uniqueness_run1,Tension_run1,Synthesis_run1,Coherence_run1,Confidence_run1,ControversyIndex_run1,Spread_run1,RawConsensus_run1,PaperProjectID_run2,Title_run2,Classification_run2,AdjudicationNote_run2,VetoApplied_run2,NoveltyScore_run2,Uniqueness_run2,Tension_run2,Synthesis_run2,Coherence_run2,Confidence_run2,ControversyIndex_run2,Spread_run2,RawConsensus_run2,delta_NoveltyScore,delta_Uniqueness,delta_Tension,delta_Synthesis,delta_Coherence,delta_Confidence,delta_ControversyIndex,delta_Spread,class_match,veto_match
10.1016/j.csite.2025.105952,29846,Comparative thermodynamic analyses of Rankine cycles using different working fluids for LNG cold energy recovery,Incremental,Consensus,False,0.5282,0.616,0.30000000000000004,0.6856,0.9500000000000001,0.9618000000000001,0.4243,0.0424,0.5282,29846,Comparative thermodynamic analyses of Rankine cycles using different working fluids for LNG cold energy recovery,Incremental,Consensus,False,0.5234,0.608,0.30000000000000004,0.6856,0.9500000000000001,0.9577,0.47050000000000003,0.047,0.5234,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.0041000000000001036,0.04620000000000002,0.0046,True,True
10.1016/j.jpap.2024.100233,29847,Solvent selection for anthrocyanin dye extraction from Kigelia Africana and Hibiscus sabdariffa for dye sensitized solar cells,Incremental,Consensus,False,0.5325,0.618,0.30000000000000004,0.7171000000000001,0.928,0.9506,0.5486,0.054900000000000004,0.5325,29847,Solvent selection for anthrocyanin dye extraction from Kigelia Africana and Hibiscus sabdariffa for dye sensitized solar cells,Moderately Novel,Socratic Panel,False,0.5523,0.651,0.30000000000000004,0.7171000000000001,0.928,0.8585,1.0,0.1572,0.5523,0.01980000000000004,0.03300000000000003,0.0,0.0,0.0,0.09209999999999996,0.4514,0.1023,False,True
10.1016/j.scr.2025.103861,29848,Generation of an induced pluripotent stem cell line (HPCHi002-A) derived from a dilated cardiomyopathy patient harboring heterozygous mutations c.644G &gt; T (p.Arg215Leu) in the TNNT2 gene,Incremental,Consensus,False,0.5182,0.556,0.4,0.6463,0.9058,0.9372,0.6980000000000001,0.0698,0.5182,29848,Generation of an induced pluripotent stem cell line (HPCHi002-A) derived from a dilated cardiomyopathy patient harboring heterozygous mutations c.644G &gt; T (p.Arg215Leu) in the TNNT2 gene,Incremental,Consensus,False,0.511,0.544,0.4,0.6463,0.9058,0.9652000000000001,0.3865,0.038700000000000005,0.511,0.007199999999999984,0.01200000000000001,0.0,0.0,0.0,0.028000000000000025,0.31150000000000005,0.031099999999999996,True,True
10.1016/j.cja.2023.12.007,29849,Modified constitutive models for Inconel 718 considering current density and temperature in electrically assisted forming process,Incremental,Consensus,False,0.5267000000000001,0.604,0.30000000000000004,0.7431,0.934,0.9702000000000001,0.3312,0.033100000000000004,0.5267000000000001,29849,Modified constitutive models for Inconel 718 considering current density and temperature in electrically assisted forming process,Incremental,Consensus,False,0.5315,0.612,0.30000000000000004,0.7431,0.934,0.9299000000000001,0.7784000000000001,0.07780000000000001,0.5315,0.0047999999999999154,0.008000000000000007,0.0,0.0,0.0,0.0403,0.4472000000000001,0.044700000000000004,True,True
10.51601/ijersc.v4i5.708,29850,"Water Conflict Between Fishermen And The Shrimp Farm Industry (Case Study Of Nglebeng Village, Panggul District, Trenggalek Regency)",Incremental,Consensus,False,0.422,0.432,0.30000000000000004,0.7279,0.9389000000000001,0.9564,0.4847,0.0485,0.422,29850,"Water Conflict Between Fishermen And The Shrimp Farm Industry (Case Study Of Nglebeng Village, Panggul District, Trenggalek Regency)",Incremental,Consensus,False,0.4364,0.456,0.30000000000000004,0.7279,0.9389000000000001,0.9404,0.6618,0.06620000000000001,0.4364,0.014400000000000024,0.02400000000000002,0.0,0.0,0.0,0.016000000000000014,0.17710000000000004,0.017700000000000007,True,True
10.1186/s12885-025-13657-4,29851,Proteomic profiling reveals biological processes and biomarkers involved in the pathogenesis of occult breast cancer,Incremental,Consensus,False,0.4642,0.512,0.30000000000000004,0.67,0.9276000000000001,0.9666,0.371,0.0371,0.4642,29851,Proteomic profiling reveals biological processes and biomarkers involved in the pathogenesis of occult breast cancer,Incremental,Consensus,False,0.45940000000000003,0.504,0.30000000000000004,0.67,0.9276000000000001,0.9639000000000001,0.40080000000000005,0.040100000000000004,0.45940000000000003,0.004799999999999971,0.008000000000000007,0.0,0.0,0.0,0.0026999999999999247,0.02980000000000005,0.0030000000000000027,True,True
10.3390/molecules30173624,29852,Nematicide Chalcones Act Synergistically on Caenorhabditis elegans and Meloidogyne incognita Without Disrupting Soil Microbial Diversity and with Limited Toxicity to Human Cells,Incremental,Consensus,False,0.5348,0.62,0.30000000000000004,0.7279,0.9218000000000001,0.9382,0.6871,0.0687,0.5348,29852,Nematicide Chalcones Act Synergistically on Caenorhabditis elegans and Meloidogyne incognita Without Disrupting Soil Microbial Diversity and with Limited Toxicity to Human Cells,Moderately Novel,Socratic Panel,False,0.5708,0.68,0.30000000000000004,0.7279,0.9218000000000001,0.8451000000000001,1.0,0.1721,0.5708,0.03599999999999992,0.06000000000000005,0.0,0.0,0.0,0.09309999999999996,0.31289999999999996,0.1034,False,True
10.3390/foods14101699,29853,Investigation of Co-Assembly of Peanut Protein and Rice Protein: Effects on Protein Conformation and Immunoglobulin E Binding Capacity,Incremental,Consensus,False,0.5467000000000001,0.59,0.4,0.7275,0.9423,0.9465,0.5941000000000001,0.0594,0.5467000000000001,29853,Investigation of Co-Assembly of Peanut Protein and Rice Protein: Effects on Protein Conformation and Immunoglobulin E Binding Capacity,Moderately Novel,Consensus,False,0.5503,0.596,0.4,0.7275,0.9423,0.9489000000000001,0.5681,0.0568,0.5503,0.0035999999999999366,0.006000000000000005,0.0,0.0,0.0,0.0024000000000000687,0.026000000000000023,0.002599999999999998,False,True
10.3390/e27010087,29854,Fitting Copulas with Maximal Entropy,Incremental,Consensus,False,0.5464,0.596,0.4,0.6885,0.9119,0.9563,0.48610000000000003,0.048600000000000004,0.5464,29854,Fitting Copulas with Maximal Entropy,Moderately Novel,Consensus,False,0.5512,0.604,0.4,0.6885,0.9119,0.9732000000000001,0.298,0.0298,0.5512,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.016900000000000026,0.18810000000000004,0.018800000000000004,False,True
10.1016/j.shpsa.2024.06.008,29855,"Variability and substantiality. Kurd Lasswitz, the Marburg school and the neo-Kantian historiography of science",Incremental,Socratic Panel,False,0.5449,0.64,0.30000000000000004,0.7091000000000001,0.9317000000000001,0.873,1.0,0.1411,0.5449,29855,"Variability and substantiality. Kurd Lasswitz, the Marburg school and the neo-Kantian historiography of science",Incremental,Consensus,False,0.5389,0.63,0.30000000000000004,0.7091000000000001,0.9317000000000001,0.9816,0.20450000000000002,0.0204,0.5389,0.006000000000000005,0.010000000000000009,0.0,0.0,0.0,0.10860000000000003,0.7955,0.1207,True,True
10.3390/su17083397,29856,Sediment Chemistry and Ecological Risk Assessment in Andean Lakes of Central Ecuador: Influence of Trophic Status on Accumulation Patterns,Incremental,Consensus,False,0.5077,0.578,0.30000000000000004,0.7093,0.9318000000000001,0.9584,0.46190000000000003,0.046200000000000005,0.5077,29856,Sediment Chemistry and Ecological Risk Assessment in Andean Lakes of Central Ecuador: Influence of Trophic Status on Accumulation Patterns,Incremental,Consensus,False,0.5089,0.58,0.30000000000000004,0.7093,0.9318000000000001,0.9452,0.6091,0.0609,0.5089,0.0011999999999999789,0.0020000000000000018,0.0,0.0,0.0,0.01319999999999999,0.14719999999999994,0.014699999999999998,True,True
10.2147/jir.s544785,29857,Perampanel Regulates Neuroinflammation and Ferroptosis via Activating FSP1 Following Brain Ischemia,Moderately Novel,Consensus,False,0.6177,0.768,0.30000000000000004,0.6689,0.8996000000000001,0.9476,0.5823,0.0582,0.6177,29857,Perampanel Regulates Neuroinflammation and Ferroptosis via Activating FSP1 Following Brain Ischemia,Moderately Novel,Consensus,False,0.6081,0.752,0.30000000000000004,0.6689,0.8996000000000001,0.925,0.8335,0.0834,0.6081,0.009600000000000053,0.016000000000000014,0.0,0.0,0.0,0.022599999999999953,0.2512,0.0252,True,True
10.3389/fpsyg.2024.1482714,29858,One- or two-step? New insights into two-step hypothesis and rainbow-like theory for pitch class–color synesthesia,Incremental,Consensus,False,0.5311,0.62,0.30000000000000004,0.6906,0.9163,0.975,0.2781,0.027800000000000002,0.5311,29858,One- or two-step? New insights into two-step hypothesis and rainbow-like theory for pitch class–color synesthesia,Incremental,Consensus,False,0.5311,0.62,0.30000000000000004,0.6906,0.9163,0.9809,0.21180000000000002,0.0212,0.5311,0.0,0.0,0.0,0.0,0.0,0.005900000000000016,0.0663,0.006600000000000002,True,True
10.55593/ej.28109a2,29859,Learner Autonomy Transfer: The Need for Explicit Teacher Training,Incremental,Consensus,False,0.5151,0.594,0.30000000000000004,0.6874,0.9487000000000001,0.9668,0.36910000000000004,0.0369,0.5151,29859,Learner Autonomy Transfer: The Need for Explicit Teacher Training,Incremental,Consensus,False,0.5115000000000001,0.588,0.30000000000000004,0.6874,0.9487000000000001,0.9283,0.7963,0.0796,0.5115000000000001,0.0035999999999999366,0.006000000000000005,0.0,0.0,0.0,0.03849999999999998,0.42719999999999997,0.0427,True,True
10.1128/aem.00679-25,29860,The APSES transcription factor Swi6B upregulates <i>CATALASE 1</i> transcription to enhance oxidative stress tolerance of <i>Ganoderma lucidum</i>,Moderately Novel,Consensus,False,0.5606,0.62,0.4,0.6856,0.9440000000000001,0.9624,0.4173,0.0417,0.5606,29860,The APSES transcription factor Swi6B upregulates <i>CATALASE 1</i> transcription to enhance oxidative stress tolerance of <i>Ganoderma lucidum</i>,Moderately Novel,Consensus,False,0.5558000000000001,0.612,0.4,0.6856,0.9440000000000001,0.9741000000000001,0.2879,0.028800000000000003,0.5558000000000001,0.0047999999999999154,0.008000000000000007,0.0,0.0,0.0,0.011700000000000044,0.12940000000000002,0.012899999999999998,True,True
10.3390/cli13080161,29861,"Climate Change of Near-Surface Temperature in South Africa Based on Weather Station Data, ERA5 Reanalysis, and CMIP6 Models",Incremental,Consensus,False,0.5067,0.58,0.30000000000000004,0.6874,0.9476,0.9911000000000001,0.09910000000000001,0.0099,0.5067,29861,"Climate Change of Near-Surface Temperature in South Africa Based on Weather Station Data, ERA5 Reanalysis, and CMIP6 Models",Incremental,Consensus,False,0.48750000000000004,0.548,0.30000000000000004,0.6874,0.9476,0.9406,0.6599,0.066,0.48750000000000004,0.019199999999999995,0.03199999999999992,0.0,0.0,0.0,0.0505000000000001,0.5608000000000001,0.056100000000000004,True,True
10.3389/fpsyg.2024.1398865,29862,Working with patients’ treatment expectations – what we can learn from homeopathy,Incremental,VETO: Review Cap (Socratic Panel),True,0.45,0.655,0.30000000000000004,0.7275,0.9473,0.8266,1.0,0.1927,0.5557,29862,Working with patients’ treatment expectations – what we can learn from homeopathy,Incremental,VETO: Review Cap (Consensus),True,0.45,0.618,0.30000000000000004,0.7275,0.9473,0.9440000000000001,0.6226,0.0623,0.5335,0.0,0.03700000000000003,0.0,0.0,0.0,0.11740000000000006,0.37739999999999996,0.13040000000000002,True,True
10.1029/2024ef005495,29863,Spatially and Seasonally Differentiated Response of Soil Moisture Droughts to Climate Change in Germany,Moderately Novel,Consensus,False,0.56,0.612,0.4,0.7276,0.9383,0.9386,0.6817000000000001,0.0682,0.56,29863,Spatially and Seasonally Differentiated Response of Soil Moisture Droughts to Climate Change in Germany,Moderately Novel,Consensus,False,0.5648000000000001,0.62,0.4,0.7276,0.9383,0.9639000000000001,0.4015,0.040100000000000004,0.5648000000000001,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.0253000000000001,0.28020000000000006,0.028099999999999993,True,True
10.1007/s10211-025-00469-9,29864,High variability in aggression and habituation to the mirror assay in ornamental Siamese fighting fish Betta splendens,Incremental,Consensus,False,0.5247,0.55,0.4,0.7468,0.9354,0.965,0.3885,0.0388,0.5247,29864,High variability in aggression and habituation to the mirror assay in ornamental Siamese fighting fish Betta splendens,Incremental,Consensus,False,0.5187,0.54,0.4,0.7468,0.9354,0.9534,0.5179,0.051800000000000006,0.5187,0.006000000000000005,0.010000000000000009,0.0,0.0,0.0,0.011599999999999944,0.12940000000000002,0.013000000000000005,True,True
10.3389/fimmu.2025.1517687,29865,Risk of infantile atopic dermatitis in neonatal lupus erythematosus: a retrospective cohort study,Incremental,Consensus,False,0.5119,0.588,0.30000000000000004,0.6906,0.9056000000000001,0.9567,0.4813,0.048100000000000004,0.5119,29865,Risk of infantile atopic dermatitis in neonatal lupus erythematosus: a retrospective cohort study,Incremental,Consensus,False,0.5167,0.596,0.30000000000000004,0.6906,0.9056000000000001,0.92,0.889,0.0889,0.5167,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.036699999999999955,0.4077,0.0408,True,True
10.7326/aimcc.2024.0435,29866,Kaposi Sarcoma of the Cardiac Allograft in a Heart Transplant Recipient,Moderately Novel,Consensus,False,0.5543,0.62,0.4,0.6233000000000001,0.9027000000000001,0.9615,0.4273,0.0427,0.5543,29866,Kaposi Sarcoma of the Cardiac Allograft in a Heart Transplant Recipient,Moderately Novel,Socratic Panel,False,0.5669000000000001,0.641,0.4,0.6233000000000001,0.9027000000000001,0.8988,1.0,0.1124,0.5669000000000001,0.012600000000000056,0.02100000000000002,0.0,0.0,0.0,0.06269999999999998,0.5727,0.0697,True,True
10.1016/j.ejvs.2025.05.057,29867,Early Outcomes from the Multicentre Standardised PHysician Modified Four Fenestration Endograft REgistry (S.PH.E.RE.),Incremental,Consensus,False,0.5167,0.596,0.30000000000000004,0.6909000000000001,0.8644000000000001,0.9642000000000001,0.39790000000000003,0.0398,0.5167,29867,Early Outcomes from the Multicentre Standardised PHysician Modified Four Fenestration Endograft REgistry (S.PH.E.RE.),Incremental,Consensus,False,0.5107,0.586,0.30000000000000004,0.6909000000000001,0.8644000000000001,0.9348000000000001,0.7245,0.0724,0.5107,0.006000000000000005,0.010000000000000009,0.0,0.0,0.0,0.02939999999999998,0.3266,0.032600000000000004,True,True
10.1016/j.clpl.2024.100064,29868,Systemic sustainability assessment: Analyzing environmental and social impacts of actions on sustainable development,Incremental,Consensus,False,0.5283,0.612,0.30000000000000004,0.7114,0.9500000000000001,0.9336000000000001,0.738,0.0738,0.5283,29868,Systemic sustainability assessment: Analyzing environmental and social impacts of actions on sustainable development,Incremental,Socratic Panel,False,0.5415,0.634,0.30000000000000004,0.7114,0.9500000000000001,0.8567,1.0,0.1592,0.5415,0.01319999999999999,0.02200000000000002,0.0,0.0,0.0,0.07690000000000008,0.262,0.0854,True,True
10.1016/j.csbj.2025.03.052,29869,AI-based nanotoxicity data extraction and prediction of nanotoxicity,Moderately Novel,Consensus,False,0.5791000000000001,0.644,0.4,0.7265,0.9253,0.9189,0.9014000000000001,0.0901,0.5791000000000001,29869,AI-based nanotoxicity data extraction and prediction of nanotoxicity,Moderately Novel,Socratic Panel,False,0.6073000000000001,0.6910000000000001,0.4,0.7265,0.9253,0.836,1.0,0.1822,0.6073000000000001,0.028200000000000003,0.04700000000000004,0.0,0.0,0.0,0.08290000000000008,0.09859999999999991,0.0921,True,True
10.4103/jfmpc.jfmpc_2105_24,29870,Patterns of invasion and metastasis of malignant tumors in autopsy specimens of incarcerated individuals: A retrospective study,Incremental,Consensus,False,0.42110000000000003,0.444,0.30000000000000004,0.6474000000000001,0.7000000000000001,0.9523,0.5299,0.053,0.42110000000000003,29870,Patterns of invasion and metastasis of malignant tumors in autopsy specimens of incarcerated individuals: A retrospective study,Incremental,Consensus,False,0.4247,0.45,0.30000000000000004,0.6474000000000001,0.7000000000000001,0.9557,0.4927,0.049300000000000004,0.4247,0.003599999999999992,0.006000000000000005,0.0,0.0,0.0,0.0033999999999999586,0.03720000000000001,0.003699999999999995,True,True
10.1111/fwb.70153,29871,Catchment Controls on the Use of Dissolved Organic Nutrients by River Phytoplankton in the United Kingdom,Incremental,Socratic Panel,False,0.5389,0.627,0.30000000000000004,0.7268,0.9275,0.8747,1.0,0.13920000000000002,0.5389,29871,Catchment Controls on the Use of Dissolved Organic Nutrients by River Phytoplankton in the United Kingdom,Incremental,Consensus,False,0.5323,0.616,0.30000000000000004,0.7268,0.9275,0.9243,0.841,0.08410000000000001,0.5323,0.00660000000000005,0.01100000000000001,0.0,0.0,0.0,0.04959999999999998,0.15900000000000003,0.05510000000000001,True,True
10.1210/clinem/dgaf588,29872,Efficacy of Gonadotropin Therapy to Induce Spermatogenesis and Fertility in Men with Pathologic Gonadotropin Deficiency,Incremental,Consensus,False,0.4587,0.5,0.30000000000000004,0.6869000000000001,0.9196000000000001,0.9231,0.8546,0.0855,0.4587,29872,Efficacy of Gonadotropin Therapy to Induce Spermatogenesis and Fertility in Men with Pathologic Gonadotropin Deficiency,Incremental,Consensus,False,0.4395,0.468,0.30000000000000004,0.6869000000000001,0.9196000000000001,0.9545,0.5053,0.0505,0.4395,0.019199999999999995,0.03199999999999997,0.0,0.0,0.0,0.031399999999999983,0.34930000000000005,0.035,True,True
10.37349/ent.2025.1004116,29873,"A brief, comprehensive measure of post-exertional malaise",Incremental,Consensus,False,0.5282,0.612,0.30000000000000004,0.71,0.9091,0.9584,0.4622,0.046200000000000005,0.5282,29873,"A brief, comprehensive measure of post-exertional malaise",Incremental,Consensus,False,0.5222,0.602,0.30000000000000004,0.71,0.9091,0.9546,0.5049,0.0505,0.5222,0.006000000000000005,0.010000000000000009,0.0,0.0,0.0,0.0038000000000000256,0.042700000000000016,0.004299999999999998,True,True
10.11604/pamj.supp.2023.45.2.38261,29874,"Innovative strategies developed to mitigate the impact of COVID-19 pandemic on polio surveillance in Nigeria, 2020",Incremental,Consensus,False,0.5094000000000001,0.584,0.30000000000000004,0.6904,0.9174,0.9347000000000001,0.7256,0.0726,0.5094000000000001,29874,"Innovative strategies developed to mitigate the impact of COVID-19 pandemic on polio surveillance in Nigeria, 2020",Incremental,Consensus,False,0.49620000000000003,0.562,0.30000000000000004,0.6904,0.9174,0.9361,0.7105,0.0711,0.49620000000000003,0.013200000000000045,0.02199999999999991,0.0,0.0,0.0,0.0013999999999999568,0.015100000000000002,0.0015000000000000013,True,True
10.3842/sigma.2023.086,29875,"Unitarity of the SoV Transform for $\mathrm{SL}(2,\mathbb C)$ Spin Chains",Incremental,Consensus,False,0.5261,0.612,0.30000000000000004,0.6895,0.9276000000000001,0.9846,0.1711,0.0171,0.5261,29875,"Unitarity of the SoV Transform for $\mathrm{SL}(2,\mathbb C)$ Spin Chains",Incremental,Consensus,False,0.5213,0.604,0.30000000000000004,0.6895,0.9276000000000001,0.9428000000000001,0.6354000000000001,0.0635,0.5213,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.04179999999999995,0.46430000000000005,0.0464,True,True
10.1177/16094069251354863,29876,Getting Started with Artificial Intelligence Assisted Qualitative Analysis: An Introductory Guide to Qualitative Research Approaches with Exploratory Examples from Reflexive Content Analysis,Incremental,VETO: Review Cap (Consensus),True,0.45,0.682,0.4,0.7241000000000001,0.9500000000000001,0.9147000000000001,0.9481,0.09480000000000001,0.6016,29876,Getting Started with Artificial Intelligence Assisted Qualitative Analysis: An Introductory Guide to Qualitative Research Approaches with Exploratory Examples from Reflexive Content Analysis,Incremental,VETO: Review Cap (Consensus),True,0.45,0.62,0.4,0.7241000000000001,0.9500000000000001,0.9444,0.6178,0.0618,0.5644,0.0,0.062000000000000055,0.0,0.0,0.0,0.02969999999999995,0.33030000000000004,0.03300000000000001,True,True
10.3390/molecules29071664,29877,Characteristics of Dialdehyde Cellulose Nanofibrils Derived from Cotton Linter Fibers and Wood Fibers,Incremental,Consensus,False,0.4889,0.544,0.30000000000000004,0.725,0.9500000000000001,0.9619000000000001,0.42310000000000003,0.042300000000000004,0.4889,29877,Characteristics of Dialdehyde Cellulose Nanofibrils Derived from Cotton Linter Fibers and Wood Fibers,Incremental,Consensus,False,0.4733,0.518,0.30000000000000004,0.725,0.9500000000000001,0.9677,0.3593,0.0359,0.4733,0.015600000000000003,0.026000000000000023,0.0,0.0,0.0,0.005799999999999916,0.06380000000000002,0.006400000000000003,True,True
10.3389/fphy.2024.1479658,29878,Pseudomodes of Schrödinger operators,Incremental,Consensus,False,0.5288,0.62,0.30000000000000004,0.6683,0.9209,0.98,0.22260000000000002,0.0223,0.5288,29878,Pseudomodes of Schrödinger operators,Incremental,Consensus,False,0.5312,0.624,0.30000000000000004,0.6683,0.9209,0.9584,0.46190000000000003,0.046200000000000005,0.5312,0.0023999999999999577,0.0040000000000000036,0.0,0.0,0.0,0.021599999999999953,0.2393,0.023900000000000005,True,True
10.3390/app15063148,29879,Development of a Multifunctional Unmanned Boat Platform for Aquaculture Automation,Incremental,Consensus,False,0.5309,0.62,0.30000000000000004,0.6888000000000001,0.9144,0.9671000000000001,0.3658,0.0366,0.5309,29879,Development of a Multifunctional Unmanned Boat Platform for Aquaculture Automation,Incremental,Consensus,False,0.5357000000000001,0.628,0.30000000000000004,0.6888000000000001,0.9144,0.9319000000000001,0.7565000000000001,0.0757,0.5357000000000001,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.03520000000000001,0.39070000000000005,0.0391,True,True
10.1038/s41598-023-49124-y,29880,Observation of a temperature dependent anomaly in the UV translucency of milk useful for UV-C preservation techniques,Incremental,Consensus,False,0.5348,0.62,0.30000000000000004,0.7284,0.9396,0.9550000000000001,0.4999,0.05,0.5348,29880,Observation of a temperature dependent anomaly in the UV translucency of milk useful for UV-C preservation techniques,Incremental,Consensus,False,0.5348,0.62,0.30000000000000004,0.7284,0.9396,0.928,0.7999,0.08,0.5348,0.0,0.0,0.0,0.0,0.0,0.027000000000000024,0.30000000000000004,0.03,True,True
10.1007/s13198-024-02515-4,29881,Enhancing IoT connectivity through spectrum sharing in 5G networks,Incremental,VETO: Review Cap (Consensus),True,0.45,0.61,0.30000000000000004,0.7292000000000001,0.9134,0.9578000000000001,0.4686,0.046900000000000004,0.5289,29881,Enhancing IoT connectivity through spectrum sharing in 5G networks,Incremental,VETO: Review Cap (Consensus),True,0.45,0.618,0.30000000000000004,0.7292000000000001,0.9134,0.9525,0.5277000000000001,0.0528,0.5337000000000001,0.0,0.008000000000000007,0.0,0.0,0.0,0.005300000000000082,0.05910000000000004,0.0058999999999999955,True,True
10.1016/j.ifacol.2023.10.1716,29882,Human-Robot Interaction with Sliding Mode Control for Rehabilitation,Incremental,Consensus,False,0.5098,0.58,0.30000000000000004,0.718,0.9234,0.9328000000000001,0.7464000000000001,0.0746,0.5098,29882,Human-Robot Interaction with Sliding Mode Control for Rehabilitation,Incremental,Consensus,False,0.5098,0.58,0.30000000000000004,0.718,0.9234,0.9547,0.5034000000000001,0.050300000000000004,0.5098,0.0,0.0,0.0,0.0,0.0,0.02189999999999992,0.243,0.024299999999999995,True,True
10.1002/aisy.202401073,29883,In‐Sensor Reservoir Computing Using Ferroelectric Optoelectronic Synapse for Near‐Infrared Face Recognition,Moderately Novel,Consensus,False,0.6269,0.78,0.30000000000000004,0.6887,0.9191,0.9566,0.4823,0.0482,0.6269,29883,In‐Sensor Reservoir Computing Using Ferroelectric Optoelectronic Synapse for Near‐Infrared Face Recognition,Moderately Novel,Socratic Panel,False,0.6359,0.795,0.30000000000000004,0.6887,0.9191,0.8772000000000001,1.0,0.1364,0.6359,0.009000000000000008,0.015000000000000013,0.0,0.0,0.0,0.07939999999999992,0.5177,0.0882,True,True
10.1038/s41392-025-02161-7,29884,Oncogenic gene fusions in cancer: from biology to therapy,Incremental,Consensus,False,0.4385,0.488,0.25,0.7075,0.9048,0.9741000000000001,0.2878,0.028800000000000003,0.4385,29884,Oncogenic gene fusions in cancer: from biology to therapy,Incremental,Consensus,False,0.42650000000000005,0.468,0.25,0.7075,0.9048,0.9688,0.34700000000000003,0.0347,0.42650000000000005,0.011999999999999955,0.019999999999999962,0.0,0.0,0.0,0.005300000000000082,0.05920000000000003,0.005899999999999999,True,True
10.3390/jcm14155189,29885,Quadruple Fenestrated Stentgrafts for Complex Aortic Aneurysms: Outcomes of Non-Stented Celiac Artery Fenestrations,Incremental,VETO: Review Cap (Consensus),True,0.45,0.596,0.30000000000000004,0.7272000000000001,0.9453,0.9211,0.8767,0.0877,0.5203,29885,Quadruple Fenestrated Stentgrafts for Complex Aortic Aneurysms: Outcomes of Non-Stented Celiac Artery Fenestrations,Incremental,VETO: Review Cap (Consensus),True,0.45,0.588,0.30000000000000004,0.7272000000000001,0.9453,0.9449000000000001,0.6119,0.061200000000000004,0.5155000000000001,0.0,0.008000000000000007,0.0,0.0,0.0,0.023800000000000043,0.26480000000000004,0.026499999999999996,True,True
10.12913/22998624/174537,29886,Classification of Deflections of Thin-Walled Elements Made of EN AW-7075A Aluminum Alloy During Milling,Incremental,Consensus,False,0.5004000000000001,0.5660000000000001,0.30000000000000004,0.7077,0.9445,0.9183,0.9073,0.0907,0.5004000000000001,29886,Classification of Deflections of Thin-Walled Elements Made of EN AW-7075A Aluminum Alloy During Milling,Incremental,Consensus,False,0.4824,0.536,0.30000000000000004,0.7077,0.9445,0.9113,0.986,0.09860000000000001,0.4824,0.01800000000000007,0.030000000000000027,0.0,0.0,0.0,0.007000000000000006,0.07869999999999999,0.007900000000000004,True,True
10.3390/s24165156,29887,Edge Computing and Fault Diagnosis of Rotating Machinery Based on MobileNet in Wireless Sensor Networks for Mechanical Vibration,Moderately Novel,Consensus,False,0.6264000000000001,0.776,0.30000000000000004,0.7079000000000001,0.9344,0.9429000000000001,0.6341,0.0634,0.6264000000000001,29887,Edge Computing and Fault Diagnosis of Rotating Machinery Based on MobileNet in Wireless Sensor Networks for Mechanical Vibration,Moderately Novel,Consensus,False,0.6168,0.76,0.30000000000000004,0.7079000000000001,0.9344,0.9446,0.6157,0.0616,0.6168,0.009600000000000053,0.016000000000000014,0.0,0.0,0.0,0.0016999999999999238,0.018399999999999972,0.001799999999999996,True,True
10.1088/1748-0221/20/07/c07044,29888,"Synchrotron light source focused X-ray detection with LGADs, AC-LGADs and TI-LGADs",Incremental,Consensus,False,0.5016,0.5680000000000001,0.30000000000000004,0.7084,0.9167000000000001,0.9447000000000001,0.6145,0.061500000000000006,0.5016,29888,"Synchrotron light source focused X-ray detection with LGADs, AC-LGADs and TI-LGADs",Incremental,Consensus,False,0.5064000000000001,0.5760000000000001,0.30000000000000004,0.7084,0.9167000000000001,0.9375,0.6946,0.0695,0.5064000000000001,0.0048000000000000265,0.008000000000000007,0.0,0.0,0.0,0.007200000000000095,0.08009999999999995,0.008,True,True
10.1515/bfp-2025-0036,29889,Open Educational Practices in den Rechtswissenschaften,Incremental,Consensus,False,0.46390000000000003,0.512,0.30000000000000004,0.6669,0.9112,0.9387000000000001,0.6806,0.06810000000000001,0.46390000000000003,29889,Open Educational Practices in den Rechtswissenschaften,Incremental,Consensus,False,0.4711,0.524,0.30000000000000004,0.6669,0.9112,0.9188000000000001,0.9024000000000001,0.0902,0.4711,0.007199999999999984,0.01200000000000001,0.0,0.0,0.0,0.01990000000000003,0.2218000000000001,0.022099999999999995,True,True
10.1371/journal.pone.0313352,29890,Serum calcium-magnesium ratio at admission predicts adverse outcomes in patients with acute coronary syndrome,Incremental,Consensus,False,0.4904,0.556,0.30000000000000004,0.6682,0.9236000000000001,0.967,0.3663,0.0366,0.4904,29890,Serum calcium-magnesium ratio at admission predicts adverse outcomes in patients with acute coronary syndrome,Incremental,Consensus,False,0.4904,0.556,0.30000000000000004,0.6682,0.9236000000000001,0.9316000000000001,0.7599,0.076,0.4904,0.0,0.0,0.0,0.0,0.0,0.035399999999999876,0.3936,0.0394,True,True
